rating,clean_review,sentiment,rating_count
8.4,good product remov lint efficientlygood product job wella recommend producteasi usegood productth product use thank agarogood lint removernic product use product past day remov lint effici handi use howev sometim lint remain blade complet expel clean work fine overal ill give stara good productwould recommend purchas brand product non brand productr like productoveral good productagaro bestit nice product work fine without issu built qualiti nice wellwireless product,Positive,900
7.4,kettl good bottl good qualitygoodokbottl sturdi kettl id light heat fastvalu moneysteel qualiti per expectationsatisfactori experiencegood bottl qualiti goodbest hot water per price bottl sturdi light weight kettl also thin heat fast like market standard bottl kettl sturdi handl delic otherwis dent inevitableth product good packag bottl accompani regular steel bottl thermo kettl difficult clean better avoid anyth stain switch seem get jam littl push start work againsteel qualiti goodth kettl good winter boil water within minut length cord short would better longoveral experi good go truli amaz product parent that im rate stargood,Negative,976
8.2,use almost monthus friendli product worth money product work fastveri happi cookwel servicesworthveri good productgood productgood custom servicegood one easi use proscan use prepar pure small portion grindingsless noiseless space requiredeasili portabl compact sizeconsth small jar start crack bit dont know break complet need check separ jar availabletak time grind wet item well dri itemsth product work well face one issu immedi contact custom servic person clear problem within day happi purchas productit stop work within use cookwel compani replac new one within day star cookwel servicesgood producteasi useworth money warranti easi claim wellgoodgood product glad custom care supportth product work well half year issu one blade start leak use contact custom support help offer new blade happi purchas good one easi use machin problem servic also good,Positive,4927
8.8,good portabl productproduct good within use batteri dead chang batterycellfin got item work fineoveral good product valu money go itwond productniceit osmit best portabl easi use job well howev clean blade felt difficult brush provid swab style clean brush one one end probabl would done betteroveral nice chines product haveit batteri durabl lessnic productoveral good product valu money go itgood product expect realli remov lint cloth see long batteri work excel productit osm shock use good recommend everyon buy use seriouslywork great easi use power,Positive,3543
7.6,product reviewgood easi usegood portablemotor like unus noisebett product valu moneynic product havellsveri easi yse portabl look small room best buyit good choic valu moneyheat power goodon loss point temperatur control bottom addedmi year old mother find effect easi useit tini easili warm room portabl stop turn knob close minu fluctuat current els finehi team seller would like bring notic oper irrit nois good workingnot mark havel brand figur fail miser justifi heat capac good delhi chill cold sound nois irritatingit good make room hot temperaturegood purchas feet cord lambi hoti toh max aata mazzza,Negative,2732
8,vaccum cleanerokgood productquit loud heat quickli good clean upholsterycompact sizeonli limit light duti usagevalu money good bargainhandi n work well writ month usuag go suction power good con dust capac limit need clean frequentlyit heavi handl good deep clean tri clean matress sofa dust theretoo earli write review work good farlik handi easi use compar light clean extrem well due strong suction power look good good clean design power cord long easi store doesnt take much spacedislik heat quit lot within minut even minut clean upholst stool foot rug switch let cool obvious someth use stretch clean upholsteri etc like othermor expens vacuum cleaner flexibl hose expens version extens stick one paid much provid small flexibl hose meant clean inaccess area like underneath sofa ceil etc someth expect im sure hose pretti inexpens could easili provid extra cost one need hose one need buy less expens unit get hose even avail sale separ manual hopelessli inadequ look youtub video soft brush provid clean filter come amazon packag even though fulfil amazon agaro box think close open flap even seal cannot sure return defect product brand new one qualiti check sticker anyth assur product check pack youtub video sticker joint dust connector main bodi mine sticker slight sticki residu remov someon sure return product seal box dont want return alreadi return one box filthi oil stain open bottom flap come apart none attach etc seal plastic cover packet quit loud read review thought would less noisi blower function brand rang would great attach floor carpet brush multipurpos brush crevic nozzl brand rang mani extra filter would good gestur includ light one want clean high surfac like side ceil ceil fan etc one need lift hold hand clean difficult especi ladi least middleag ladi flexibl hose provid would handi someon could hold vacuum cleaner use hose clean high areasal reason happi purchas supplementari one exist year old eureka forb vacuum cleaner still go strong upholsteri clean attach model got losti feel strongli though price could reduc consid pro conscompact sizeit light duti light usag limit applic area equip effect complet usageit good vaccum good suction easi clean howev suction sound quit loud nevertheless good machin job wellth product work well heat use min,Positive,14368
8.4,product describegood productgood product price highi miss ga stove induct suck great valueno good recvd product within dy owe rural area product tk dy deliv n product recvd gd condit n work well aftr use smthng cm review againit work good nice heat hard clean ridg small gap hot plate control also plate edg fine product se jyada price nahi hona chahiy tha use karn mein bahut achha haiover im realli disappoint product especi cook experi use normal ga easi regul propper temperatur product like temperatur set either hot cold cannot set middl exampl set c burn toast onion set one step lower c enough fri also need buy expens induct friendli cookwar even invest expens tefal pan heat mostli center much colder edg see pictur watter boil middl toast burnt middl raw outsid pan good induct area whole bottom im sure fault philip stove see pan bottom induct area almost whole bottom also due fact center hot fri onion take much longer normal ga stove heat better distribut even though spent time fri onion result wors onion littl burn outsid still soft insid im realli disappoint fri experi compar ga stovether one posit side heat quick pressur cooker star whistl quit quickli faster ga stove also set time like minut leav quit convenientcontrol easi hate detail first love one detail paus button cool someth heat quickli need quickli someth els press paus button new heat much nicer compar ga stove would need turn light find right flame press paus cook thing love otherwis hate design first basiclli whole top row button useless button preset temperatur anyway temperatur wrong item cook like stirr fri button set c total burn onion set usual c begin soon chang c even c much burn lower set c fri would need like c guess imposs set also notic anoth issu stove sometim make automat paus heat probabl think hot stop completelli like second start instead consistentn temperatur offbut back control except fact preset temperatur useless want chang temperatur wont let let one time dont know probabl ill need first press manual button chang temperatur complet c freeli press set desir temperatur basic never use preset mode alway press manual set temperatureanoth control set time must say sat time use featur love implement hate press time button default set minut ok hold button jump quickli one second count roll hour hold incrementdecr quick useless must implement idiot anyway alway click one one set minut must click time button click time minu button set minut doabl pretti annoy long press usial jump directli hour press time still anoy save like click super idiot want add minut click time default set minut arrrrggghhhhh instead click time time need click time realli must done idiot anoth unpleas thing need chang temperatur imagin someth start burn need wait like second press second time set mode automat left let chang temperatur control stupid burn food make angri would buy anyth els next time mayb wors would least tryanyway say someth posit end like product look quit durabl materi qualiti look good packag also well power cabl like meter might short enough also like mechan button stove capac button cool look total flat like feel press click button foil risk someth leak clean easi co almost flat clean experi much better clean ga stoveproduct good servic center problem avail nearlyno order one faulti,Positive,39724
7.6,okay induct stove budget pricesupernic productpigeon inductioneasi cleanwork fine issu deliveri product bit damagedaverageit nice product easi use best price reciev packag today product came intact upon open product saw white powderi stuff around edg wipe check function work properlyit seem easi use function work good dedic option even deep fri brand dont updat review use whilegood qualitygood productgood product good productwork fine issu deliveri product bit damagedsatisfiedit timer function easi,Negative,9791
8.4,w heat kettl warmer temp control half coil heat element look oddoveral good electr kettleoveral goodgood multicook within budgetagaro esteem multi kettlequalityveri nice product like itnic one hostel must buy product use mainli boil water knob turn maximum right cannot comment much lower temperatur set take min water boil suggest mfr releas colour like light blue etc see kettl may add look give warm feel room stainless steel look shini materi thick ok price may format scale white brownish spot base kettl c shape due c shape half coil base funni design mayb product creat modifi higher wattag full circular coil kettl scale tap water use due higher presenc salt mayb seem get clean usual scrub given wide base cylind shape easi cleanto awar kettl autoshut water boil similarli kettl temperatur kept warm knob set unless knob leftmost shut els water keep dri dri complet kettl suppos auto shut prevent dri heat havent test though mention manual thought warmer boiler cannot leav kettl unattend think auto shut like kettl water start boil assum design way allow bit cook want use manneraccessori cannot fathom use plastic bowl provid given plastic leach chemic heat would suggest use insid kettl way eg steam steel rack given could use alongwith steel plate hole steam cook none provid product itselffin verdict ok somewhat slower heat kettl versatil easi clean reason price job similar product avail higher wattag higher price would bought insteadi want give star rate agaro forc custom give rate review get warranti bad practic cannot forc custom give rate mention may result product neg rate amazon despit good productin opinion product good heat water fast good make maggi pasta boil egg need care make maggi pasta get dri start stick bottomth kettl easi cleanth cord length longeron issu notic one half base kettl gener heateveryth good use one drawback guess heat uniform across base kettl sinc whenev boil milk make teacoffe portion one side bunr milk even boil water see similar symptomagaro multicook good give varieti cook boil option like milk tea egg maggi etconli neg point agaro team promis extend warranti month give ask give posit review amazon fail deliv promis give extend warrantydeliveri safe got item safelydeliveri time instantan water boil suffici space big volum best hostel studentshop warranti compani responsei like fast work hate dirt get insid cook someth stick theiroveral gorgeou product beauti thing cord length big better option kitchen aslo best option hostel userslik design oper howev cord length could longer temperatur control good knob need modif overal happi product,Positive,2891
8,poor packagingnic productsgoodsprworth moneyh littl lessgood heat singl roomacha hai nice productsgood product heat accord pricework well use month bangalor like temperatur winter good singl room heat purpos doesnt get much heat kept whole night temp control need watt heatersacha hai,Positive,2446
7.8,nice product amazonwork goodgood productgoodnic good perform cheap lookus manual book warranti card boxsatisfi complet good product amazonbest tha rate qualitygood product valu money smooth low soundgoodth perform good though bit noisi look wise cheap shini shown pic look cheap power indic light providedus manual cum warranti card box medium jar small jar side shake juicer jar handl joint pointcut cut voic satisfi motor start blow hot air minut check without jarreceiv user manual cum warranti card set unit jar okcolour wise good work easi use also easyfavour believ product compani,Negative,25340
8.6,egg boilertim efficienteasi usegood usevalu moneyveri good productachha hai egg boil achh hote haibest businessa price product good hi product work good take ms cook egg rate good product nice egg perfectli boil minam littl bit afraid clean bottom electricthak youthi product easi use boil egg properlythat noth fanci look cheap price cheap get work doneveri good product valu moneyeveryth finequick boil high effici cheap best egg boiler categorya price product good,Positive,3096
7.6,compact effectiveveri handi use productnot satisfi pretti lightweight solv purposei like compact size effici product meet spec good product buylight indic workingwir short half metr,Negative,4
8,worth pricegoodjust averagegreatgood product minut boil water usefulveri nice workinggood qualityus product everyth fine good easi handlegoodgood product pricei disappoint autocut shown websit section producteasi use compar less costthi cattl better other brandqual good get heat fastli made hot water tea coffe expect love itgood,Positive,119
8.4,usefulgood one pricetemperaturetemparatur control neededgood product price highqual materialbestgood product hassl free easi useit good work swiftli disadvantag max temperatur rang could attain less feel never got burnt sandwich oneal good need take care heat cutoff time lightotherwis sandwich burnit nice product even though temperatur control great preheat cord big like fine con top get heat u use itu preheat take time cool big thing overal product fit would recommend would star nice temperatur control grill overal nice could improv huge thing light given turn red yellow green sinc yellow mean wait stuff begin thought thing sandwich burn wire back get heat well caus fire dangerousw use current producta per accept good productnic,Positive,40106
8.4,worthylov productgoodgoodit use two yearsbest price serv purpos bought forgood choic budget rang good pressnic productgoodyesit use throw productit use yearsit cant repair properlygood producti like product color temp control mode like silk cotton light weight good wire qualityin budget segment orient iron fineh fasttemperatur control knob good extra care increas temperatur,Positive,13029
7.2,medium size roombest productfor bed onlynot full roomdamageit okaydo jobnot good power cord shortnot satisfi nice blowernot heat full room bedproduct brokenth bodi made soft plastic per price okayreview day usagemateri heater plastic seem okay use warm room room temperatur could feel room get warm hr blow hot air felt upto ft come plug use convert awith outlet could perform much betterr good productnot good power cord short mark switch posit thermostat work properlywir length small useless,Negative,291
8.6,good product worth moneyit okaynot superbphilip alway bestheavi weight ironveri goodsup nicegood one iron valu money best one use philip gc good iron use six month goodokaythi heavi still remov wrinkl heat heavili time better relativelyi like muchtemperatur control goodveri goodsup nice good one iron valu money best one use,Positive,15453
8,good product must winter clothsal goodbeauti product easi use item shown detailswork good need improvementnic productawesom productawesom finish clothesamaz best product product good heavi duti blade weak get jam easili bad bachelor best product pet onei like muchwork good need improvementit gone wow electr devic clean lint easili would know extra blade ice cake pick type cloth scrape anyth extra themthi special winter productit sharp blade easili remov lint roll wollen materi also ithav good runn time min approx make winter cloth lint free look like new come extra blade charg cabl along clean brush total worth productthank amazonit awesom lint remov happi result make cloth new condit use kind fabric cloth batteri backup enough receiv extra blade clean brush charg cabl devicey remov alot lint particular time without clean itthi lint remov save time effortshappi use receiv extra blade clean brush charg cabl,Positive,604
8.4,nice iron box temperatur control betterproduct qualityveri nice productgreat productit gud normal useokkit goodnic product nice one use phillip long plate coat gone caus damag stain cloth check went ahead bajaj review brand valu would say decent product easi use thing temperatur control could littl better compar phillip press need weight appli compar phillipsit good product reliabl almost iam use monthsnic producti happi great qualiti productgud budgetproduct good price much greaterit goodnic product,Positive,46647
8.2,nicenot good dilveri bajajalmost gud product take time get hot wateruuummhhgood productoveral averag good productgood goidproduct work properlygreen light blinkingtim requir get hot pleas provid fastner along gyservalu money liter shakthi neo cost rsk initi took min heat water take minsrecommend instal brand charg rswork fine second water heater earlier one also bajaj im use past year still work goodheat time quit longer geyser especi peak cold take minsinstal providedgood,Positive,3233
8,save ur clotheslov itsuperbaverag product handi flawstak time cool overal good productgreat product realli handygreat productnd best carri travelingtoo costli use dark colour n delic dresswhat amaz product quit sceptic buy read mix review glad didsmoothen creas dress coat woollen fabric otherwis non iron cours cant expect creas cotton shirt handi product especi travel also steam sanitis cloth make odour freeth water tank small need refil cloth bigger tank would made heavi difficult operateoveral good purchaselov product usingit job pretti wellth con accord cannot use cloth place horizont flat surfac water doesnt reach outlet tank tank half empti altern dress hang cloth hanger use steamer care steam may burn skin keep palm safe distanc steam dress may issu tri steam sleev garment also flow dress fabric complet wrinkl free sometim leav steam water time leav garment wet patch garment feel wet use steamer keep fill tank twice use one topeasi use sturdi job thing take time cool rest goodit amaz product easi use hang cloth somewher start use thisgreat producteasi carryfoldableand result greatan averag product cost high doesnt complet satisfi purpos,Positive,1282
8.6,good small roomsbettergood qualitynic productgood productpot room heaterroom heater usefulgood heater u heat small room definit use heater peopl need near feel heatproduct nice better close cant cool small room atleit valu money worth buy product best build qualiti price rangeth nice product light weight easi usabl productgood product valu moneyi receiv room heater realli good good productit good smaller space,Positive,70
8,good stuffperfect small kitchenconveni small quantitynic compact productnic product good small grinder blendernot satisfiedgoodsmal jar defect okay say follow thing quit noisi much level land lord come tell keep nois lock good easi clean plastic qualiti good handi easi use make grind blend minut singl stretch motor start smokingi small kitchen perfect requir less space countertop use last week happi grind capac design blend perform far prefer make small batch homemad spice babi food cereal good option good choic powder small quantiti spice come blade onefor grind extract extract blade suitabl make smoothiesto start look stylish trendi use smoothi milkshak everydayit conveni everyday use sinc quick portion size use clean also simplelock mechan amaz grind technolog fascin fix rotat start grindingonli disadvantag nois make initi grindingth product quit nice compact firstli face issu start nutri blender didnt start need hold tightli start run otherwis product good overallit good grind blend small quantitiesit easi use clean also easi best make juicessmoothi type chutney cook cook work fast help product take less time chop recommend productproduct size small product qualiti good use product month problem arriv soon sometim blender doesnt work time black greas like substanc keep come get mix foodlik recommend itsmal jar work,Positive,26164
7.8,travel companionsmal thin wiregood product product thank ushanicegoodgood buyok productvfm bought travel tool easi iron product good qualitynicegoodlight weightgood accord price ok vfm,Negative,16166
8.4,goodnic productworth moneygood productveri gooddo need dogood productnic kettl rs bought item one year ago still work without problem problem cord wire length cord small use one extens boxnic producteveryth okbut metal smell even use weekscord length mani brandsveri helpful product morn timeworth moneycord super short need kept certain height power point kettl heat water quickli use needsvalu money worthybutton got defect year chang otherwis good,Positive,35693
8.2,product good instal provid team patheticmediocr perform pathet instal experiencesatisfactionno invoic insid cartoon warranti claimokhappi good productgood problem instal amazon deliveri prompt time receiv next day order even hr star amazon deliveri product pack good guy product good need find way instal instal call custom servic crompton regist request provid thirdparti instal team number specif area call instal pick call regist instal request updat us call us back minut confirm instal time call back two day call back mani time dont even bother pick call promptli disconnect call compani need check credibl servic provid take appropri action otherwis brand popular go toss hope compani take appropri actionpathet instal servic crompton call multipl time assign mechan mechan came knowledg instal machin worri would provid case breakdown machin malfunct would suggest user think con purchas product averag noth except write suit good enough excellenti good use observ heat water hot mix good heat readi bath take around min heat good bath winterinvoic given insid cartoon problem futureif geyser take time get hot watergood performancegood productfast heat good,Positive,14391
8.8,good producti havent receiv warranti bill insidewhisk attach receivedawesomegreat product go itnicegood product must everi kitchen recent reciv product use review basi thatlook wise sleek product look sturdi rubberis platform doesnt move much motionwork expectedthi conveni comparison handheld chopper break easili borosil chopper year warranti well that pluswil updat use morewarranti bill card avail insid packagedidnt get whisk blade amazon option return product product good henc want whisk blade sent mefin found right box among multpl amazon parcel receiv neighbour hand perfectli work borosil electr chopper must havei look durabl best chopper borosil make best product use borosil electron year greatthi copper chop veggi within sec outcom awesom go without second thoughti like product chop even ginger secondsmad cook easier veget chop even small size ad chila paratha even dosa flour healthi diet childrenif plan buy one go itveri nice product everyday use small familygood big famili everi day usecook doesnt take much effort prep time relish easi peasi kitchen life wonder util kitchen musthav impress,Positive,7946
8,easi oper rich lookgoodveri good productk electr kettleniceelectr wire shortit expandedbett productsworth product good price increas brought price daysgoodmust buynic look good control heartnightelectr wire shortit expand easi usegood performancenic product,Positive,1765
7.6,far good purchas octob goodbest product best price rangeaverag price good good lookingcr much nois overal good productgoodbahut badhiya hai purchase coupl month back far good daughter purchas year back recent motor problem replac warrantyproduct good qualiti worth buy itwel easi use less noisi come w motor provid energi grind less timeonli juicer jar good jar good design averag product good good productscr much nois overal good productmix se tak tak hilan pe aawaj aata haidaal ko pisn ke liy kiya,Negative,14062
8,perfect egg boilergood useworth priceu buy itemspric affordablegreat product work fineveri nice productonli wire small size otherwis goodeasi use short wire easi use egg get boil within min portabl easi carri cook egg one time even design qualiti product nice amaz product less money thank amazon good use egg boil properli thing wrong color product deliv that ok manageamaz product automat facil easi use time effici must tri itgood productjust improv qualiti work goodit work realli good month use boiler work fine till date thing make note boil keep egg time therer chanc slight break egg case work fine tri lesser wire short youll need plug point nearer base use stool boil egg slight softerwhit usual egg boil stove youll get accoustem use boil egg fri directli work measur cup provid use measur water soft medium hard boil egg conveni boil egg good everyday use problem wire short ft make bit tricki use need put someth plug could reach socket atleast provid mtr length wireclean easi air open bottom need care wash,Positive,15646
6.2,good goodgood productsatisfiedgood small roomunsurenot baddont bye workinggoodgood product nice productc use long hour good small room use minimum amount timenot sure use overnightnic bad high pricepleas dont bye order amazon basic room heater run well two month suddenli stop work want claim year warrenti custom card servic realli suck call custom servic first told regist warrenti first regist warrenti take day regist appli warrenti told email amazon brand email disast start told email take day process warrenti till date day complain regist dont get warrenti till date pleas dont bye,Negative,111
8.6,nicegood qualitygood productproduct good issu itgoodgood productgood easi usegood one nice productsmal handi product pressur stain otherwis product greatdec weigh scale slightli smaller side portabl receiv product today light easi useeveryth like accuraci light weight easi use fine return second day size understand small shown web,Positive,9695
8.4,good geyser valu moneyonli geyser come boxgood may goodgood productaccessori missingvalu money productexcel productworth money good look product valu money water flow slowyou pay installationpip n addit tap requir quick warm water receiv auto cut increas electr billnic product bajaj instal charg high rs bajaj instal servic charg connect pipe wall hang screw total rspackag contain main unit pin plug attachedsafeti valv givenno inletoutlet pipe givenno screw set given hang main unitgood effici water heaterinstal expens higher sideusu applianc compani give free instal first intract would free alway suggest add instal cost product also give packag price hot cold pipe instal technit dont make merrybest geyser best price best compani bajaj got deliv within day good ltr storag geyser model doesnt includ instal pipe rs paid time instal instal done request bajaj helplin overal good product bajaj best qualiti deliv amazon dealerworth money,Positive,1772
8.8,heavi duti mixer grinder deliv promiseswork fastit work good bought motor makinggood machin cap lock much bettergood great mixer grinder good juicespowerful mixer grinderpow pricey bosch truemixx pro mixer grinder wattmgmmin blackreviewi usual write review felt write one research mixer buy found realli bad review justic product went trust bosch brand name extrem satisfi product use daili sometim multipl time day past month lockdown period hope help othersmix includ capac mixer bodi plastic blender jar ml fruit filter wet grind jar ml dri grind jar ml chutney grind jar ml extra pound blade spatulabuild overal appear mixergrind watt motor extrem powerfuli use grind dri wet ingredi asgaram masala idlidosa mix chana dal past poppi seed pastecoconut chutney dri rice urad dal powder ginger garlic past ice etci regularli blend make milk shake lassi etc found fast conveni job fast within secondsminut depend amount type ingredi work bodi good look sturdi well balanc easi wipe clean vacuum feet quit secur give true hand free experi overload protector ad safeti help overload mixer mistak jar also easi use quit wellbuiltjar blade jar metal remov stainless steel blade chutney jar blade fix extra blade provid stone pound affect spatula cum blade changer provid jar lid made transpar plastic lid small top cap remov add liquidsmateri grindingblend lid rubber gasket give complet leak proof experi grindingblend gasket easi remov attach jar fibr clasp close jar blender jar juicer attach provid thing use henc cannot review perform attach blender use without juicer siev work fine wet blender flowbreak providedsoundsound high expect power watt machinedo donti feel follow certain guidelin best product overload use minut without give littl rest turn speed knob dont turn max see work better turn knob slowli stay speed second actual thing low medium speed enough machin realli power grind larg amount ingredi jar heat machin give littl rest wet grind use cold water grind way jar never heat grind hot ingredi mani peopl complain rubber gasket melt happen hot food blend ground bring food room temp grind wash jar gasket jar immedi use spong liquid deterg shine jar remain intact alway remov wash gasket avoid unhygien condit food get gasket wet blender remov flow breaker slide wash separ food particl get stuck behind remov fine particl dri grind dont use spoon avoid scratch jar use hand brush use purpos expens piec equip hous husband use allow children household helpcook use way machin misus mixer work pleas check overload protector button undersid machin remov ingredi tri take care handl jar lid lid top although appear quit well made cannot say break droppedpro machin power deliv promis easi use give truli hand free experi easi clean grind blend everyth leakproof lid take littl time grind motor heat even easili overload protector work perfectlycon guarante manual manual download amazon websiteth amazon payment guarante separ guarante card provid call amazon understand situat regard guarante card deliveri mixergrind came box special styrofoam pad big minu coupl extra lid clasp provid one lid clasp loos work fine moment backup compani provid jar pretti larg smaller amount product littl difficult wish smallest chutney jar usabl dri wet grind rather wet jar screw head inner side big deal clean quit easilyreview use monthspro lock featur realli good hand free usag grind fast say half cup soak urud dal ground past less minut juicer good extract good juici fruit good design take less space kitchencon nois power grind anyway high mention review read purchasesteel jar get heat quickli use refriger soak rice dal balanc heatjust need care clean sharp edg could hurt littlewet grind jartip clean jar immedi use make clean easi spong jar wont loos shine bought bosch mixer motor work buy anoth mixer use put big amount itit work yearsit household purpos purchasedveri much disappoint brandshow mechan said motor burnt insid true name bosch mixer grinder great machin kitchen howev lock cap given away clean challengenathi good product overal dosaidli batter come excel motor power handl mix grind needsth unsatisfactori thing juicer work well slightli wateri fruit like citru orang watermelon etc moment come fruit veget lower water content juicer fail extract anyth juicer basic anoth blender jar mesh attach siev pulp option abl push fruit closer blender blade make difficult crush themal excel product long stick citru juicesi happi custom sujata past year bosch good optiongood design powerful motor worth price bought offer power motor grind pretti fast compact size lid lock clip use price high juicer function much use,Positive,11499
8.2,helthgeni product receiv look goodproduct seem good batteri pack separ insid leakedwond good plasticgood nowawesom productvalu moneyon million receiv look good price rang use month updat reviewbatteri leak insid pack put new oneswond scale mean great look good accuraci lightweight skinni easi store easi cleanso far good butth durabl stainless steel construct half true promis top plate obvious metal bodi also obvious plasticwould even mind littl deviat promis realiti know market messag read durabl stainless steel top plate fell apart remain plastic part machin even month use seem simpli somehow glu top glue strip glue doesnt work anymor due whatev reason didnt remov fell apart vertic storag month use weight still work press metal plate correctli back top soon store plate separ part assembl thing everi singl use pain ita expectedthat give final anoth brand chanc complet review time durabl stainless steel construct want let tri differ construct even hundr buck cheaper thing price reduc today keep month without break good deal compar one isnt itplasticth product receiv good start use updat futur pro conseasi usegood productit refer friend use month much sure accuraci reffer valu money,Positive,2162
8.4,nicework shouldnot best valu moneyvalu moneyus productgood kitchen productgoodgood product good color full complet live go use everyoneno engin wish come good colour toothes work fine light polythen bag suitabl heavi grade plastic bag get job done plastic show deform hing part worri life productvalu money qualiti also goodveri usefulth qualiti product say durabl good look clip job well easier much econom buy box good product must buy amazonnic productproduct overal good,Positive,19621
8.2,comparisingli slim fan speed air deliveri good qualiti product given price reliablemi favourit fancorrect need product descriptiongood productniceit good rangehav click sound slow speed instal nut bolt appropri size may built slightli heavi design better look air deliveri overal satisfi price around product excel given price perform coolamaz fan qualiti good awesom speedth product discript say rpm rpm fanbit sound nonetheless good product overallveri nicevalu moneyinstal part adequ make click sound low speed anyth full speed live everyth ok,Positive,19998
8.2,overal good purchasegoodgood purchaseok hi upar ka dhakkan bahut acchi qualiti ka nahi hinicea must product homegud capac nice lookdec buygood product overal good purchas smell use upto first week keep sun later use otherwis cloth may smell samegoodgood keep laundri toy could better bigger size avail bad invest money productaccha hiveri good product fabric sturdi solv purpos laundri bag nice colorworth moneyveri nice product sturdi,Positive,1051
8.2,use winter cold deasonssocket requirednicegood qualityhandyhandi easi uselik itgood write review use month product realli help winter season feel coldadjust heat temp base power watt availablether regul avail adjust fan speed wont work design work like functionjust test heater work fine amp socket requiredproduct goodgood qualitygood oneth procduct handi light weight also use ti bed easilyit light weight work effici worth everi penni im love hope longev goodgood,Positive,1716
7.8,decent producthandi easi usegood productdustbagreviewgood product budget pricenic compact product offic useveri good product great procut u r look regular use work well clean carpet week suction power strong n also cabl cord small rest good product week usei happi product qualiti team support give product demo especi thank mspriya wonder demoth product good suction power easi function demo priya eureka forb turn great explain function well happi purchasewher buy dustbag eureka forb rapid clean watt power suction vacuum cleaner goodveri effect clean sofa mattress window curtainsclean power best build qualiti also excel gener nois operatingveri good product good demo provid priya worth,Negative,32931
7.8,nice productne improv length cordwat hot minutesgood productproblem kettleveri good product good performancegood product cord length short plug near switch easi clean overal nice productcord lengthbest price brand thank amazoneeasi clean cord length suffici steel bodi look bit fragil overal good product go itthi kettl scale alot white particl float water boil week scale much use good water borewel water remedi replac kettl give new better onepleas let tk know soon possibl thank youveri good product moici heatinggood size easi clean,Negative,17424
7.6,good producton month gonehow buy light extra best productwast product receiv broken productbuilt qualiti gooddont buy maharaja cheater companydo job one concernvalu money amazon deliveri super use one month two light gone product good easi useonli issu tube bright stand poor qualitybox show wwwbut step show whow beliv producthow buy separ light dont buy maharaja whitelin product bye room heater januari decemb one rod stop complaint maharaja custom care refus chang rod free cost say rod warranti box warranti maharaja cheater companyth concern firstbas heater made plastic plastic base need screw metal heater bodi screw sinc heater bodi metal tall weight connect plastic base doesnt feel robustdur enough shake touchedels look good rest depend long laststh stand need sturdi lean back flat surfac otherwis good product x ft room w,Negative,1889
8,best geyser hai sast dam mein mera experi isk sath achcha rahanic productgood productwork expectedgood productveri quick good custom servicegood productdo work iska tapman vagaira sab achcha hai instal karn mein lagbhag minut bu lagta hai aur aapka geyser readyy good productproduct goodi instal work expect good productgood product easi instal thankyou amazonei order applianc first buy pipe accessori worth rs bc includ instal workingbut fortun rais complaint crompton servic center resolut quick technician came resolv issu within hour polit good workthank mr tanvir raza quick servicealthough product work perfectli fine noweasi instal easygo,Positive,10324
8.4,good productok use good offer price rsall quoliti goodnic jobniceit good iron otuo disconnectgood productwhi packag poor nice productgoodal quoliti good usfulproduct good work complet safe use size smallnic productit look good quick heat outo disconect pouwergoodexcel fast heat build qualiti good,Positive,5355
8.2,highli time consumptionslowlyit goodth cord length ok jack point differentus productgood productgoodgood road heater take least minut heat bucket water road heater consum lot electricityveri usegood qualitygoodveri nice productit good product price impress easi use anyon easili use buy itgood productgood,Positive,3366
8.6,good machin budgetveri good productov experi good productveri good machin insuch price rangeoverallgood producteasi usegood product compar price rangeand perform satifactoryus product good build qualiti pro small size machin good machin low price water pressur good water pressur set differ mode inlet pipe come length outlet pipe suffici length electr wire suffici spray gun easi use water filter also come inlet pipe packag machin come nice doubl boxcon sound machin high size shampoo bottl small length inlet pipe short trigger water spray gun push continu use would nice devic could hold trigger qualiti connector inlet pipe suppli machin good inform manual enoughi like power gener mindblow power machin cost use today notic bit heat produc motor sure common heat like everyth came productmust recommend hometo wash car bikenois low compar an easi setupveri good machin work super fine though shampoo dispens came broken boxeasi assembl use good product price rangenois level mediumeasi assembl useveri usefuleasi assembl perform also goodov product perform ok,Positive,1017
7.4,overal good productvalu money brandheatergood product home room heaterit repair allelectr current pass entir bodyon rod work solut product nice bigger socket plug easli avail cornersit suffoc go howev know consum lot electr buy live punjab upto unit free hehei earlier bought help keep place realli warmveri good product winter kid much moreal ecectr devic prone damag fault possibl repair unfortun product doesnt option purchas went complet wastefirst thing firstit bad heater provid plenti warmthhowev unit receiv one major rather fatal issu current pass entir bodi front grill area near handl back cant hold without get electr shock run turn knob simpli move one posit anoth would need unplug power sourc first otherwis fatal use night keep reach otherwis wake night drink water anyth els might accident touch die home children need extra protectivenow sure whether fault unit gener problem type heater request replac let see replac unit work ill updat review accordinglyin heater one rod work call bajaj custom care number given pamphlet person came bajaj issu solv,Negative,787
8.4,nice product littl bit costlyi goodvalu moneyokgood productnic productw use everi work like chatni shake blend etc must tri itus sinc speed gud nd easi handleveri usefulqu okay priceokgood productnic producti easi use use everythingit oreral great bought use everyday havent face problem simpl glitch year still market would highli recommend,Positive,18462
